ID,Label
2997,8
2998,8
2999,8
3000,6
3001,6
3002,6
3003,6
3004,6
3005,8
3006,4
3007,8
3008,8
3009,8
3010,6
3011,8
3012,8
3013,8
3014,8
3015,1
3016,8
3017,8
3018,6
3019,6
3020,8
3021,4
3022,6
3023,8
3024,8
3025,6
3026,8
3027,6
3028,8
3029,6
3030,8
3031,4
3032,8
3033,8
3034,8
3035,8
3036,6
3037,9
3038,6
3039,8
3040,1
3041,6
3042,8
3043,8
3044,8
3045,6
3046,4
3047,8
3048,8
3049,6
3050,8
3051,8
3052,6
3053,8
3054,8
3055,6
3056,8
3057,8
3058,8
3059,1
3060,8
3061,6
3062,8
3063,8
3064,4
3065,8
3066,8
3067,6
3068,8
3069,8
3070,6
3071,8
3072,4
3073,6
3074,1
3075,8
3076,8
3077,4
3078,8
3079,8
3080,8
3081,8
3082,6
3083,8
3084,4
3085,4
3086,6
3087,8
3088,8
3089,1
3090,6
3091,6
3092,8
3093,8
3094,6
3095,8
3096,4
3097,6
3098,8
3099,8
3100,6
3101,8
3102,8
3103,8
3104,6
3105,6
3106,8
3107,6
3108,8
3109,8
3110,8
3111,8
3112,8
3113,8
3114,6
3115,1
3116,6
3117,8
3118,8
3119,8
3120,6
3121,6
3122,8
3123,8
3124,8
3125,8
3126,6
3127,8
3128,6
3129,1
3130,8
3131,6
3132,8
3133,1
3134,8
3135,1
3136,6
3137,8
3138,8
3139,6
3140,6
3141,8
3142,1
3143,8
3144,8
3145,8
3146,6
3147,1
3148,8
3149,6
3150,8
3151,8
3152,8
3153,8
3154,8
3155,8
3156,1
3157,4
3158,8
3159,8
3160,8
3161,8
3162,8
3163,4
3164,4
3165,8
3166,8
3167,8
3168,8
3169,6
3170,6
3171,8
3172,8
3173,8
3174,8
3175,4
3176,6
3177,8
3178,8
3179,6
3180,8
3181,8
3182,8
3183,4
3184,8
3185,6
3186,1
3187,8
3188,8
3189,1
3190,8
3191,8
3192,8
3193,8
3194,8
3195,8
3196,8
3197,8
3198,8
3199,8
3200,8
3201,8
3202,6
3203,6
3204,8
3205,6
3206,8
3207,8
3208,6
3209,1
3210,6
3211,8
3212,8
3213,8
3214,6
3215,8
3216,6
3217,8
3218,8
3219,8
3220,8
3221,8
3222,8
3223,8
3224,4
3225,8
3226,8
3227,6
3228,6
3229,1
3230,4
3231,8
3232,8
3233,8
3234,6
3235,6
3236,8
3237,4
3238,8
3239,8
3240,6
3241,8
3242,8
3243,6
3244,6
3245,8
3246,8
3247,6
3248,8
3249,6
3250,8
3251,6
3252,8
3253,6
3254,8
3255,8
3256,8
3257,8
3258,6
3259,8
3260,8
3261,8
3262,8
3263,8
3264,1
3265,6
3266,6
3267,4
3268,8
3269,6
3270,6
3271,6
3272,6
3273,7
3274,8
3275,8
3276,6
3277,6
3278,8
3279,8
3280,8
3281,8
3282,6
3283,6
3284,6
3285,8
3286,3
3287,1
3288,8
3289,8
3290,4
3291,8
3292,8
3293,4
3294,8
3295,8
3296,4
3297,8
3298,8
3299,8
3300,4
3301,8
3302,8
3303,6
3304,1
3305,6
3306,8
3307,6
3308,6
3309,8
3310,8
3311,8
3312,8
3313,8
3314,6
3315,8
3316,8
3317,6
3318,8
3319,6
3320,8
3321,8
3322,8
3323,6
3324,8
3325,6
3326,8
3327,6
3328,8
3329,1
3330,8
3331,8
3332,8
3333,8
3334,8
3335,4
3336,6
3337,8
3338,8
3339,4
3340,6
3341,1
3342,6
3343,6
3344,6
3345,1
3346,6
3347,6
3348,6
3349,6
3350,8
3351,8
3352,8
3353,6
3354,8
3355,8
3356,6
3357,8
3358,8
3359,6
3360,8
3361,6
3362,8
3363,1
3364,6
3365,8
3366,8
3367,6
3368,6
3369,6
3370,8
3371,6
3372,8
3373,6
3374,8
3375,6
3376,8
3377,8
3378,6
3379,1
3380,8
3381,8
3382,8
3383,6
3384,8
3385,6
3386,8
3387,8
3388,6
3389,8
3390,8
3391,6
3392,8
3393,4
3394,8
3395,8
3396,8
3397,8
3398,6
3399,8
3400,8
3401,8
3402,8
3403,6
3404,8
3405,8
3406,8
3407,8
3408,8
3409,6
3410,6
3411,6
3412,6
3413,8
3414,8
3415,8
3416,8
3417,6
3418,4
3419,6
3420,8
3421,8
3422,8
3423,8
3424,8
3425,8
3426,1
3427,8
3428,1
3429,8
3430,8
3431,6
3432,8
3433,6
3434,4
3435,6
3436,8
3437,8
3438,8
3439,8
3440,8
3441,6
3442,6
3443,4
3444,5
3445,6
3446,8
3447,1
3448,6
3449,8
3450,8
3451,8
3452,6
3453,6
3454,6
3455,4
3456,8
3457,8
3458,6
3459,6
3460,4
3461,6
3462,8
3463,4
3464,8
3465,8
3466,6
3467,6
3468,8
3469,8
3470,4
3471,8
3472,8
3473,6
3474,8
3475,6
3476,8
3477,8
3478,8
3479,1
3480,8
3481,6
3482,8
3483,8
3484,8
3485,8
3486,8
3487,6
3488,8
3489,6
3490,8
3491,8
3492,6
3493,4
3494,8
3495,8
3496,8
3497,6
3498,6
3499,8
3500,6
3501,6
3502,6
3503,1
3504,8
3505,6
3506,8
3507,1
3508,8
3509,6
3510,6
3511,4
3512,8
3513,4
3514,6
3515,8
3516,6
3517,1
3518,8
3519,8
3520,8
3521,8
3522,8
3523,4
3524,6
3525,6
3526,8
3527,8
3528,8
3529,6
3530,8
3531,4
3532,8
3533,8
3534,6
3535,8
3536,8
3537,8
3538,1
3539,6
3540,4
3541,8
3542,6
3543,8
3544,8
3545,8
3546,8
3547,8
3548,8
3549,8
3550,4
3551,8
3552,8
3553,8
3554,8
3555,6
3556,6
3557,8
3558,6
3559,8
3560,8
3561,8
3562,6
3563,6
3564,8
3565,4
3566,6
3567,8
3568,8
3569,6
3570,6
3571,4
3572,6
3573,8
3574,8
3575,8
3576,6
3577,9
3578,8
3579,8
3580,8
3581,6
3582,1
3583,8
3584,8
3585,8
3586,8
3587,1
3588,6
3589,8
3590,6
3591,6
3592,8
3593,8
3594,6
3595,8
3596,6
3597,6
3598,8
3599,8
3600,8
3601,1
3602,1
3603,8
3604,6
3605,8
3606,8
3607,6
3608,4
3609,6
3610,8
3611,8
3612,6
3613,8
3614,8
3615,6
3616,6
3617,8
3618,8
3619,6
3620,8
3621,6
3622,6
3623,8
3624,8
3625,8
3626,6
3627,6
3628,8
3629,8
3630,8
3631,8
3632,8
3633,8
3634,8
3635,1
3636,6
3637,6
3638,8
3639,8
3640,8
3641,8
3642,8
3643,8
3644,8
3645,8
3646,8
3647,8
3648,8
3649,8
3650,8
3651,8
3652,6
3653,8
3654,6
3655,8
3656,8
3657,8
3658,8
3659,6
3660,6
3661,1
3662,8
3663,4
3664,8
3665,8
3666,8
3667,8
3668,4
3669,6
3670,8
3671,6
3672,8
3673,6
3674,8
3675,6
3676,1
3677,8
3678,8
3679,8
3680,6
3681,8
3682,8
3683,8
3684,8
3685,8
3686,8
3687,8
3688,6
3689,8
3690,4
3691,6
3692,1
3693,4
3694,6
3695,4
3696,8
3697,8
3698,6
3699,8
3700,8
3701,8
3702,8
3703,6
3704,6
3705,6
3706,8
3707,8
3708,8
3709,8
3710,8
3711,8
3712,8
3713,6
3714,6
3715,4
3716,4
3717,8
3718,8
3719,8
3720,8
3721,8
3722,6
3723,8
3724,6
3725,1
3726,8
3727,6
3728,1
3729,8
3730,8
3731,8
3732,6
3733,8
3734,8
3735,4
3736,8
3737,8
3738,6
3739,8
3740,4
3741,8
3742,8
3743,4
3744,7
3745,6
3746,1
3747,6
3748,6
3749,8
3750,8
3751,8
3752,8
3753,6
3754,6
3755,8
3756,8
3757,8
3758,8
3759,8
3760,8
3761,8
3762,8
3763,6
3764,6
3765,8
3766,6
3767,8
3768,6
3769,8
3770,8
3771,8
3772,8
3773,8
3774,8
3775,6
3776,6
3777,8
3778,8
3779,8
3780,8
3781,8
3782,4
3783,6
3784,8
3785,8
3786,6
3787,8
3788,8
3789,8
3790,8
3791,1
3792,6
3793,1
3794,8
3795,8
3796,6
3797,6
3798,8
3799,8
3800,8
3801,6
3802,8
3803,8
3804,8
3805,8
3806,6
3807,8
3808,6
3809,6
3810,8
3811,6
3812,8
3813,8
3814,1
3815,8
3816,8
3817,6
3818,8
3819,8
3820,1
3821,6
3822,4
3823,8
3824,8
3825,8
3826,8
3827,8
3828,6
3829,8
3830,8
3831,4
3832,8
3833,6
3834,4
3835,8
3836,8
3837,8
3838,6
3839,8
3840,6
3841,8
3842,8
3843,8
3844,8
3845,8
3846,8
3847,6
3848,1
3849,8
3850,4
3851,8
3852,8
3853,6
3854,4
3855,4
3856,6
3857,8
3858,6
3859,8
3860,8
3861,8
3862,6
3863,6
3864,8
3865,6
3866,4
3867,8
3868,8
3869,8
3870,6
3871,8
3872,8
3873,4
3874,6
3875,1
3876,8
3877,6
3878,8
3879,6
3880,8
3881,8
3882,8
3883,8
3884,8
3885,1
3886,4
3887,4
3888,8
3889,8
3890,8
3891,6
3892,8
3893,6
3894,8
3895,6
3896,8
3897,8
3898,8
3899,1
3900,6
3901,8
3902,6
3903,6
3904,6
3905,8
3906,6
3907,8
3908,8
3909,8
3910,6
3911,8
3912,6
3913,8
3914,8
3915,8
3916,8
3917,8
3918,6
3919,6
3920,8
3921,8
3922,8
3923,8
3924,8
3925,8
3926,6
3927,8
3928,6
3929,8
3930,8
3931,6
3932,6
3933,8
3934,6
3935,8
3936,1
3937,6
3938,8
3939,8
3940,8
3941,8
3942,6
3943,8
3944,8
3945,8
3946,1
3947,6
3948,8
3949,8
3950,8
3951,6
3952,8
3953,1
3954,6
3955,8
3956,4
3957,8
3958,1
3959,8
3960,6
3961,8
3962,1
3963,8
3964,8
3965,6
3966,8
3967,8
3968,8
3969,8
3970,8
3971,8
3972,6
3973,8
3974,8
3975,1
3976,6
3977,6
3978,8
3979,8
3980,4
3981,6
3982,6
3983,8
3984,8
3985,8
3986,8
3987,4
3988,8
3989,8
3990,8
3991,6
3992,6
3993,6
3994,6
3995,8
3996,8
3997,6
3998,8
3999,8
4000,8
4001,6
4002,6
4003,6
4004,1
4005,8
4006,8
4007,6
4008,6
4009,6
4010,8
4011,8
4012,8
4013,8
4014,8
4015,8
4016,6
4017,6
4018,8
4019,8
4020,8
4021,6
4022,6
4023,6
4024,8
4025,8
4026,6
4027,8
4028,6
4029,6
4030,6
4031,8
4032,6
4033,6
4034,4
4035,6
4036,6
4037,8
4038,4
4039,8
4040,8
4041,8
4042,8
4043,8
4044,8
4045,8
4046,8
4047,6
4048,8
4049,8
4050,6
4051,4
4052,4
4053,8
4054,8
4055,1
4056,6
4057,6
4058,1
4059,6
4060,8
4061,6
4062,8
4063,8
4064,8
4065,6
4066,6
4067,8
4068,8
4069,6
4070,8
4071,8
4072,6
4073,4
4074,8
4075,6
4076,4
4077,1
4078,8
4079,8
4080,6
4081,1
4082,6
4083,8
4084,6
4085,6
4086,8
4087,6
4088,6
4089,8
4090,8
4091,8
4092,8
4093,8
4094,6
4095,6
4096,6
4097,8
4098,6
4099,8
4100,6
4101,8
4102,8
4103,8
4104,8
4105,8
4106,8
4107,6
4108,8
4109,8
4110,6
4111,8
4112,1
4113,4
4114,8
4115,1
4116,8
4117,8
4118,8
4119,8
4120,6
4121,6
4122,8
4123,4
4124,8
4125,8
4126,1
4127,8
4128,8
4129,8
4130,6
4131,8
4132,8
4133,6
4134,8
4135,8
4136,8
4137,8
4138,8
4139,8
4140,8
4141,8
4142,8
4143,1
4144,6
4145,8
4146,8
4147,9
4148,4
4149,8
4150,4
4151,8
4152,6
4153,8
4154,8
4155,8
4156,6
4157,8
4158,6
4159,4
4160,8
4161,6
4162,8
4163,6
4164,8
4165,8
4166,6
4167,8
4168,6
4169,8
4170,8
4171,8
4172,8
4173,6
4174,8
4175,8
4176,1
4177,8
4178,8
4179,6
4180,4
4181,8
4182,8
4183,1
4184,8
4185,6
4186,6
4187,8
4188,8
4189,8
4190,8
4191,8
4192,8
4193,8
4194,6
4195,8
4196,8
4197,7
4198,6
4199,6
4200,6
4201,8
4202,8
4203,6
4204,6
4205,8
4206,8
4207,6
4208,8
4209,1
4210,8
4211,8
4212,6
4213,8
4214,8
4215,6
4216,6
4217,8
4218,6
4219,8
4220,1
4221,6
4222,6
4223,8
4224,6
4225,8
4226,8
4227,8
4228,8
4229,8
4230,7
4231,1
4232,6
4233,8
4234,6
4235,4
4236,6
4237,8
4238,6
4239,8
4240,6
4241,8
4242,6
4243,8
4244,6
4245,1
4246,4
4247,8
4248,8
4249,8
4250,6
4251,1
4252,8
4253,8
4254,8
4255,4
4256,8
4257,8
4258,6
4259,8
4260,6
4261,8
4262,1
4263,6
4264,8
4265,8
4266,8
4267,8
4268,8
4269,1
4270,8
4271,8
4272,4
4273,6
4274,8
4275,8
4276,4
4277,8
4278,8
4279,8
4280,6
4281,8
4282,8
4283,6
4284,8
4285,6
4286,6
4287,8
4288,6
4289,8
4290,8
4291,8
4292,8
4293,6
4294,6
4295,8
4296,6
4297,1
4298,6
4299,6
4300,8
4301,8
4302,6
4303,6
4304,8
4305,4
4306,1
4307,6
4308,8
4309,6
4310,4
4311,6
4312,8
4313,6
4314,6
4315,8
4316,8
4317,8
4318,8
4319,8
4320,8
4321,6
4322,1
4323,8
4324,8
4325,8
4326,1
4327,6
4328,6
4329,6
4330,6
4331,8
4332,6
4333,6
4334,8
4335,6
4336,6
4337,8
4338,8
4339,8
4340,1
4341,8
4342,8
4343,4
4344,6
4345,8
4346,6
4347,8
4348,8
4349,4
4350,8
4351,8
4352,6
4353,8
4354,8
4355,8
4356,8
4357,6
4358,8
4359,6
4360,6
4361,6
4362,6
4363,6
4364,6
4365,6
4366,8
4367,6
4368,8
4369,8
4370,6
4371,6
4372,6
4373,6
4374,6
4375,8
4376,8
4377,8
4378,6
4379,8
4380,8
4381,8
4382,1
4383,6
4384,6
4385,6
4386,6
4387,8
4388,8
4389,8
4390,4
4391,6
4392,8
4393,8
4394,6
4395,1
4396,6
4397,6
4398,1
4399,8
4400,6
4401,6
4402,6
4403,1
4404,6
4405,8
4406,8
4407,8
4408,6
4409,8
4410,8
4411,8
4412,8
4413,8
4414,6
4415,8
4416,8
4417,6
4418,8
4419,8
4420,8
4421,6
4422,8
4423,6
4424,6
4425,8
4426,8
4427,8
4428,8
4429,8
4430,8
4431,8
4432,1
4433,8
4434,8
4435,4
4436,1
4437,8
4438,6
4439,6
4440,1
4441,8
4442,6
4443,6
4444,8
4445,8
4446,8
4447,8
4448,4
4449,6
4450,8
4451,8
4452,8
4453,1
4454,8
4455,8
4456,8
4457,1
4458,8
4459,8
4460,6
4461,8
4462,8
4463,8
4464,4
4465,8
4466,6
4467,8
4468,8
4469,8
4470,8
4471,8
4472,8
4473,6
4474,8
4475,8
4476,6
4477,8
4478,6
4479,8
4480,8
4481,6
4482,8
4483,6
4484,6
4485,6
4486,8
4487,8
4488,6
4489,6
4490,6
4491,6
4492,8
4493,4
4494,6
4495,1
4496,4
4497,6
4498,8
4499,8
4500,1
4501,8
4502,1
4503,8
4504,8
4505,4
4506,4
4507,6
4508,4
4509,8
4510,8
4511,8
4512,8
4513,6
4514,8
4515,6
4516,6
4517,6
4518,8
4519,6
4520,6
4521,6
4522,6
4523,8
4524,6
4525,6
4526,8
4527,8
4528,8
4529,8
4530,8
4531,8
4532,8
4533,6
4534,6
4535,6
4536,1
4537,6
4538,6
4539,8
4540,8
4541,6
4542,8
4543,6
4544,6
4545,1
4546,6
4547,8
4548,6
4549,8
4550,8
4551,4
4552,8
4553,8
4554,1
4555,8
4556,8
4557,8
4558,8
4559,8
4560,8
4561,6
4562,8
4563,8
4564,4
4565,6
4566,8
4567,8
4568,8
4569,1
4570,8
4571,8
4572,8
4573,8
4574,6
4575,8
4576,8
4577,8
4578,6
4579,6
4580,6
4581,6
4582,8
4583,1
4584,6
4585,8
4586,6
4587,6
4588,6
4589,1
4590,6
4591,4
4592,4
4593,4
4594,6
4595,6
4596,8
4597,6
4598,8
4599,6
4600,8
4601,8
4602,6
4603,8
4604,6
4605,8
4606,8
4607,4
4608,6
4609,8
4610,6
4611,4
4612,6
4613,8
4614,8
4615,8
4616,6
4617,8
4618,8
4619,8
4620,8
4621,6
4622,8
4623,8
4624,8
4625,8
4626,8
4627,6
4628,8
4629,8
4630,6
4631,8
4632,8
4633,6
4634,8
4635,8
4636,6
4637,8
4638,8
4639,4
4640,8
4641,8
4642,8
4643,8
4644,8
4645,4
4646,8
4647,8
4648,6
4649,8
4650,6
4651,8
4652,6
4653,8
4654,4
4655,6
4656,8
4657,8
4658,8
4659,8
4660,8
4661,4
4662,6
4663,8
4664,8
4665,8
4666,6
4667,8
4668,8
4669,8
4670,6
4671,8
4672,6
4673,8
4674,8
4675,8
4676,8
4677,8
4678,6
4679,8
4680,1
4681,8
4682,6
4683,8
4684,8
4685,8
4686,6
4687,8
4688,8
4689,6
4690,8
4691,8
4692,8
4693,1
4694,8
4695,8
4696,8
4697,8
4698,8
4699,8
4700,8
4701,8
4702,8
4703,8
4704,8
4705,8
4706,6
4707,8
4708,8
4709,8
4710,8
4711,8
4712,6
4713,8
4714,8
4715,8
4716,6
4717,6
4718,8
4719,6
4720,8
4721,8
4722,8
4723,6
4724,8
4725,6
4726,1
4727,8
4728,8
4729,8
4730,6
4731,8
4732,8
4733,6
4734,8
4735,8
4736,8
4737,1
4738,6
4739,8
4740,8
4741,8
4742,8
4743,8
4744,8
4745,4
4746,6
4747,8
4748,6
4749,8
4750,8
4751,8
4752,8
4753,4
4754,1
4755,6
4756,6
4757,8
4758,8
4759,6
4760,1
4761,8
4762,8
4763,8
4764,8
4765,8
4766,8
4767,6
4768,8
4769,8
4770,8
4771,8
4772,8
4773,8
4774,4
4775,6
4776,8
4777,8
4778,8
4779,6
4780,6
4781,8
4782,8
4783,6
4784,8
4785,8
4786,8
4787,8
4788,8
4789,4
4790,6
4791,6
4792,8
4793,8
4794,6
4795,6
4796,6
4797,6
4798,8
4799,8
4800,8
4801,8
4802,8
4803,6
4804,6
4805,8
4806,8
4807,8
4808,8
4809,6
4810,6
4811,8
4812,4
4813,8
4814,8
4815,8
4816,6
4817,6
4818,4
4819,8
4820,8
4821,8
4822,8
4823,6
4824,1
4825,8
4826,8
4827,8
4828,8
4829,8
4830,4
4831,8
4832,4
4833,8
4834,8
4835,4
4836,8
4837,1
4838,4
4839,8
4840,8
4841,8
4842,8
4843,8
4844,8
4845,6
4846,6
4847,8
4848,8
4849,6
4850,8
4851,1
4852,8
4853,6
4854,1
4855,1
4856,6
4857,6
4858,8
4859,6
4860,6
4861,6
4862,1
4863,6
4864,8
4865,8
4866,8
4867,6
4868,6
4869,8
4870,8
4871,8
4872,4
4873,6
4874,6
4875,6
4876,8
4877,6
4878,8
4879,6
4880,6
4881,8
4882,6
4883,6
4884,6
4885,8
4886,6
4887,8
4888,8
4889,8
4890,8
4891,6
4892,8
4893,6
4894,1
4895,8
4896,6
4897,8
4898,8
4899,6
4900,6
4901,8
4902,1
4903,8
4904,8
4905,8
4906,8
4907,6
4908,6
4909,4
4910,6
4911,6
4912,8
4913,6
4914,6
4915,8
4916,8
4917,8
4918,8
4919,8
4920,8
4921,8
4922,6
4923,8
4924,6
4925,8
4926,6
4927,4
4928,8
4929,6
4930,8
4931,8
4932,8
4933,0
4934,6
4935,8
4936,8
4937,8
4938,8
4939,8
4940,4
4941,8
4942,8
4943,8
4944,6
4945,6
4946,6
4947,6
4948,8
4949,6
4950,8
4951,6
4952,6
4953,8
4954,8
4955,8
4956,6
4957,6
4958,8
4959,8
4960,6
4961,8
4962,8
4963,6
4964,8
4965,6
4966,8
4967,8
4968,6
4969,6
4970,6
4971,8
4972,6
4973,8
4974,8
4975,1
4976,8
4977,1
4978,6
4979,6
4980,6
4981,8
4982,8
4983,6
4984,6
4985,1
4986,6
4987,8
4988,8
4989,8
4990,8
4991,0
4992,8
4993,1
4994,8
4995,6
4996,8
4997,6
4998,8
4999,6
5000,1
5001,8
5002,6
5003,6
5004,8
5005,8
5006,8
5007,6
5008,8
5009,1
5010,6
5011,6
5012,8
5013,8
5014,6
5015,8
5016,6
5017,4
5018,8
5019,6
5020,6
5021,6
5022,6
5023,8
5024,6
5025,6
5026,8
5027,6
5028,8
5029,6
5030,8
5031,6
5032,8
5033,6
5034,8
5035,1
5036,4
5037,6
5038,8
5039,4
5040,8
5041,6
5042,8
5043,6
5044,8
5045,8
5046,8
5047,4
5048,8
5049,6
5050,8
5051,8
5052,8
5053,8
5054,8
5055,8
5056,6
5057,8
5058,4
5059,6
5060,4
5061,6
5062,6
5063,7
5064,8
5065,8
5066,8
5067,8
5068,8
5069,8
5070,8
5071,8
5072,8
5073,8
5074,1
5075,1
5076,8
5077,8
5078,8
5079,8
5080,6
5081,8
5082,8
5083,6
5084,8
5085,8
5086,8
5087,6
5088,8
5089,6
5090,8
5091,6
5092,8
5093,8
5094,6
5095,8
5096,1
5097,1
5098,6
5099,8
5100,8
5101,6
5102,8
5103,6
5104,8
5105,4
5106,8
5107,6
5108,8
5109,8
5110,8
5111,8
5112,8
5113,6
5114,8
5115,8
5116,6
5117,1
5118,8
5119,8
5120,6
5121,8
5122,6
5123,1
5124,8
5125,8
5126,8
5127,8
5128,8
5129,8
5130,6
5131,1
5132,8
5133,8
5134,6
5135,6
5136,6
5137,8
5138,1
5139,6
5140,1
5141,6
5142,6
5143,8
5144,6
5145,8
5146,8
5147,8
5148,8
5149,8
5150,6
5151,8
5152,1
5153,6
5154,8
5155,6
5156,8
5157,4
5158,8
5159,6
5160,8
5161,8
5162,4
5163,6
5164,1
5165,8
5166,8
5167,1
5168,1
5169,6
5170,8
5171,6
5172,6
5173,8
5174,8
5175,8
5176,8
5177,4
5178,8
5179,4
5180,8
5181,8
5182,8
5183,4
5184,8
5185,8
5186,8
5187,8
5188,8
5189,8
5190,6
5191,8
5192,8
5193,6
5194,8
5195,6
5196,6
5197,8
5198,6
5199,8
5200,6
5201,8
5202,8
5203,1
5204,4
5205,1
5206,6
5207,8
5208,8
5209,1
5210,8
5211,8
5212,8
5213,8
5214,8
5215,6
5216,6
5217,6
5218,6
5219,6
5220,8
5221,8
5222,4
5223,8
5224,6
5225,8
5226,6
5227,8
5228,8
5229,8
5230,8
5231,6
5232,8
5233,8
5234,8
5235,6
5236,8
5237,6
5238,8
5239,8
5240,1
5241,4
5242,8
5243,6
5244,8
5245,1
5246,6
5247,1
5248,6
5249,6
5250,8
5251,8
5252,8
5253,8
5254,8
5255,6
5256,8
5257,1
5258,6
5259,6
5260,8
5261,8
5262,8
5263,8
5264,6
5265,6
5266,8
5267,8
5268,4
5269,6
5270,6
5271,8
5272,8
5273,8
5274,1
5275,8
5276,8
5277,6
5278,8
5279,4
5280,8
5281,6
5282,8
5283,8
5284,8
5285,8
5286,8
5287,6
5288,6
5289,8
5290,8
5291,8
5292,4
5293,6
5294,6
5295,8
5296,8
5297,4
5298,8
5299,8
5300,6
5301,6
5302,8
5303,6
5304,8
5305,8
5306,6
5307,8
5308,8
5309,8
5310,6
5311,6
5312,8
5313,8
5314,8
5315,8
5316,8
5317,6
5318,8
5319,8
5320,8
5321,8
5322,6
5323,1
5324,8
5325,6
5326,6
5327,6
5328,4
5329,6
5330,8
5331,8
5332,8
5333,8
5334,8
5335,8
5336,6
5337,8
5338,8
5339,6
5340,8
5341,6
5342,6
5343,8
5344,6
5345,8
5346,4
5347,8
5348,8
5349,8
5350,6
5351,8
5352,8
5353,8
5354,6
5355,6
5356,6
5357,6
5358,8
5359,6
5360,6
5361,8
5362,8
5363,6
5364,8
5365,8
5366,4
5367,8
5368,6
5369,8
5370,8
5371,6
5372,8
5373,1
5374,8
5375,6
5376,8
5377,6
5378,8
5379,8
5380,8
5381,6
5382,6
5383,4
5384,6
5385,8
5386,8
5387,1
5388,8
5389,1
5390,8
5391,6
5392,8
5393,1
5394,6
5395,8
5396,8
5397,1
5398,6
5399,6
5400,6
5401,6
5402,8
5403,8
5404,8
5405,8
5406,4
5407,4
5408,8
5409,8
5410,8
5411,8
5412,4
5413,8
5414,7
5415,4
5416,8
5417,1
5418,8
5419,8
5420,8
5421,8
5422,6
5423,8
5424,8
5425,8
5426,6
5427,8
5428,8
5429,8
5430,6
5431,6
5432,6
5433,8
5434,6
5435,8
5436,8
5437,1
5438,8
5439,8
5440,4
5441,6
5442,6
5443,6
5444,6
5445,8
5446,6
5447,8
5448,8
5449,8
5450,8
5451,6
5452,6
5453,1
5454,6
5455,1
5456,6
5457,6
5458,6
5459,6
5460,8
5461,6
5462,4
5463,8
5464,8
5465,6
5466,8
5467,8
5468,8
5469,8
5470,6
5471,1
5472,6
5473,6
5474,8
5475,4
5476,8
5477,6
5478,6
5479,8
5480,8
5481,6
5482,8
5483,6
5484,8
5485,8
5486,6
5487,8
5488,8
5489,6
5490,8
5491,8
5492,1
5493,6
5494,6
5495,8
5496,8
5497,6
5498,6
5499,8
5500,8
5501,6
5502,8
5503,8
5504,8
5505,8
5506,6
5507,6
5508,4
5509,1
5510,8
5511,8
5512,6
5513,8
5514,6
5515,8
5516,6
5517,8
5518,8
5519,8
5520,8
5521,6
5522,6
5523,8
5524,8
5525,6
5526,6
5527,8
5528,1
5529,6
5530,8
5531,8
5532,8
5533,8
5534,6
5535,8
5536,6
5537,8
5538,8
5539,6
5540,1
5541,8
5542,8
5543,8
5544,8
5545,8
5546,8
5547,8
5548,6
5549,4
5550,8
5551,8
5552,6
5553,8
5554,6
5555,1
5556,6
5557,6
5558,1
5559,8
5560,1
5561,6
5562,4
5563,8
5564,8
5565,6
5566,8
5567,4
5568,4
5569,8
5570,8
5571,6
5572,6
5573,8
5574,8
5575,8
5576,8
5577,6
5578,8
5579,8
5580,8
5581,8
5582,1
5583,8
5584,6
5585,4
5586,8
5587,8
5588,8
5589,6
5590,6
5591,8
5592,8
5593,8
5594,8
5595,6
5596,6
5597,8
5598,8
5599,4
5600,8
5601,8
5602,8
5603,8
5604,8
5605,6
5606,8
5607,8
5608,1
5609,6
5610,6
5611,8
5612,1
5613,8
5614,8
5615,1
5616,8
5617,6
5618,6
5619,6
5620,4
5621,6
5622,6
5623,1
5624,8
5625,4
5626,6
5627,4
5628,6
5629,8
5630,6
5631,1
5632,6
5633,4
5634,8
5635,8
5636,6
5637,8
5638,4
5639,8
5640,4
5641,8
5642,6
5643,8
5644,6
5645,8
5646,8
5647,8
5648,8
5649,8
5650,8
5651,6
5652,8
5653,1
5654,6
5655,6
5656,8
5657,1
5658,8
5659,1
5660,6
5661,8
5662,1
5663,6
5664,6
5665,8
5666,8
5667,6
5668,8
5669,6
5670,6
5671,8
5672,8
5673,8
5674,8
5675,8
5676,6
5677,8
5678,8
5679,8
5680,8
5681,1
5682,8
5683,8
5684,8
5685,6
5686,4
5687,8
5688,6
5689,8
5690,8
5691,8
5692,8
5693,8
5694,8
5695,8
5696,8
5697,8
5698,1
5699,8
5700,8
5701,8
5702,8
5703,8
5704,6
5705,8
5706,8
5707,8
5708,8
5709,8
5710,8
5711,4
5712,1
5713,6
5714,6
5715,8
5716,6
5717,8
5718,6
5719,8
5720,8
5721,6
5722,8
5723,6
5724,6
5725,6
5726,8
5727,8
5728,6
5729,8
5730,4
5731,8
5732,8
5733,6
5734,6
5735,8
5736,6
5737,8
5738,8
5739,1
5740,4
5741,6
5742,8
5743,1
5744,8
5745,8
5746,8
5747,8
5748,8
5749,6
5750,4
5751,6
5752,8
5753,8
5754,8
5755,6
5756,6
5757,8
5758,8
5759,8
5760,4
5761,6
5762,8
5763,8
5764,4
5765,6
5766,6
5767,8
5768,6
5769,6
5770,8
5771,8
5772,1
5773,8
5774,1
5775,4
5776,6
5777,8
5778,1
5779,6
5780,6
5781,4
5782,4
5783,8
5784,4
5785,6
5786,4
5787,6
5788,8
5789,8
5790,8
5791,6
5792,8
5793,1
5794,8
